station,mape,daily_avg,cv,weekend_ratio,season_ratio,spike_pct
Union Market,57.71372165960332,28.34952120383037,0.6083467572964095,1.53387728048981,2.5546995125462097,0.9115770282588878
4th St & Madison Dr NW,58.37044827062577,76.54240766073872,0.6212439624046243,1.6004920792412762,2.8590033265681813,0.6381039197812215
Oklahoma Ave & D St NE,59.274000645423065,11.900136798905608,0.5081260891068362,1.0635552394193153,1.8873925868923946,0.18231540565177756
19th St N & Ft Myer Dr,59.738853961589534,13.177838577291382,0.9379663477172326,0.9137119705071816,2.0461007591442373,2.461257976298997
13th & E St SE,59.854861888042606,11.42954856361149,0.5118663906636599,0.9747602739001581,2.321654706627269,0.0
15th St & Pennsylvania Ave NW,59.91618066513775,38.89466484268126,0.6000601323318329,1.2869916624750277,3.1545761699768153,0.7292616226071102
Half & Water St SW,59.9428714735266,14.651162790697674,0.5164227837760047,0.9946503971945896,2.277690423081143,0.09115770282588878
34th St & Wisconsin Ave NW,60.71152502383256,26.527359781121753,0.5592028750648794,1.1563389271080253,2.0580106230022457,0.27347310847766637
19th St & Pennsylvania Ave NW,61.290885699265566,16.76265389876881,0.5496085607176542,0.38784654125314766,1.7452508805358276,0.0
1st St & Potomac Ave SE,61.49110138158592,24.316005471956224,0.6799695618138685,1.6562889407304209,3.6737844095703625,0.8204193254329991
Thomas Jefferson St NW & Water/K St NW,61.58010443689983,24.96511627906977,0.5749071800342737,1.2500414776366866,2.872086103731193,0.18231540565177756
Tenleytown / Wisconsin Ave & Albemarle St NW,62.384980826199985,19.459644322845417,0.6286597821295467,0.8529664994187811,1.8710354967443814,0.09115770282588878
3rd & D St SE,62.502491269759894,27.145690834473324,0.42348800932817454,0.8565985713011719,1.842534172110354,0.0
Pentagon Row Plaza / Army Navy Dr & Joyce St,62.94855210149635,11.970588235294118,0.9193441613309838,1.2237768338541741,2.206796056847409,1.8231540565177755
Maine Ave & 9th St SW,64.01342549088729,53.127906976744185,0.5928009097041702,1.4614778832389825,3.2128068853826144,0.4557885141294439
Crystal Dr & 20th St S,64.38622859068356,14.664158686730506,0.5954374920147874,1.1752879205852018,2.7324154864012,0.27347310847766637
4th & D St NW / Judiciary Square,64.82087410467369,14.448016415868674,0.6212167289594019,0.4031086001081974,1.8973156899810968,0.0
Iwo Jima Memorial / Meade & 14th St N,65.98615602849283,14.69562243502052,0.7046227931299979,1.4286873267087388,3.47936718663569,1.1850501367365542
10th St & Constitution Ave NW,66.09039011296332,36.862517099863204,0.5772462946906504,1.2549503057972324,3.2487695138523156,0.5469462169553327
Kennedy Center,67.28872701509704,18.54924760601915,0.6280661125452289,1.2624257298946497,2.483939316891262,0.4557885141294439
Maryland Ave & 17th St NE,67.35243476264199,15.662106703146375,0.5077291371101245,0.9850772102271764,1.8184511075272358,0.0
Potomac Ave & Half St SW,67.60973500324279,13.116279069767442,0.8617616272281842,1.4762634391997704,3.9514078978080507,4.284412032816773
23rd & E St NW ,68.77703093011992,23.47469220246238,0.49071397887013574,0.5596560306191843,2.0712143928035984,0.09115770282588878
2nd St & Massachusetts Ave NE,69.22143794518908,47.31326949384405,0.4522174367278906,0.7481796098482737,1.9173277630021954,0.0
Ward Circle / American University,71.00130023394583,11.946648426812585,0.8750858130965361,0.7832940714865864,1.508779361189273,3.919781221513218
Wilson Blvd & N Uhle St,73.54498949157046,11.815321477428181,0.6391159861868316,0.9227151746544541,2.0006244043511123,0.27347310847766637
Independence Ave & L'Enfant Plaza SW/DOE,74.85146227986898,21.946648426812587,0.5839370504249546,1.0019836638995634,3.218032261510522,0.27347310847766637
Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,75.55781426942991,28.406292749658004,0.9124684511409954,1.8593506497724743,4.262298923295021,2.917046490428441
18th & C St NW,76.81275528439444,12.481532147742818,0.6897181884106264,1.0737273652800667,2.9212784336308664,1.4585232452142205
Hains Point/Buckeye & Ohio Dr SW,76.94252043201101,20.36593707250342,0.7806115734711917,1.6606318718028665,3.677006098363533,1.6408386508659982
Wilson Blvd & N Oak St,77.06265845180617,13.35499316005472,0.579571164553641,1.0269110929766738,2.4120152214395594,0.3646308113035551
7th & R St NW / Shaw Library,83.73270464071025,41.94117647058823,0.45730045888087734,1.1463934627532935,1.6570309898468005,0.09115770282588878
19th St & Constitution Ave NW,84.06065277954079,18.98563611491108,0.8668372509143785,1.6941230351898808,3.3398561524006998,2.0054694621695535
N Lynn St & Fairfax Dr,87.46044399130012,13.081395348837209,0.5745788074756707,1.099824521227872,2.630090112536855,0.27347310847766637
21st St & Pennsylvania Ave NW,88.10184772708917,21.05608755129959,0.5696714319471082,0.341550365196862,1.8060661976703958,0.0
Lincoln Memorial,92.86937309282752,86.26196990424077,0.6691179871358071,1.6939867287600245,3.661626934533597,0.4557885141294439
Henry Bacon Dr & Lincoln Memorial Circle NW,93.27012732236297,65.21614227086184,0.6767813292209234,1.6614358116982746,3.7978459330005783,0.4557885141294439
10th St & L'Enfant Plaza SW,95.90282755343681,21.408344733242135,0.6333141952786451,1.2035833468342534,3.3156372829117102,0.8204193254329991
Smithsonian-National Mall / Jefferson Dr & 12th St SW,96.40014101634756,67.85362517099863,0.6742944669092644,1.537639727899284,3.598019790268109,0.9115770282588878
20th & L St NW,97.60135002848725,29.15731874145007,0.5024685957724506,0.3774152890023345,1.695436171197581,0.0
8th & K St NE,100.0,13.384404924760602,0.7123777728999479,0.9529071230088394,1.2161030595813205,0.18231540565177756
Jefferson Dr & 14th St SW,103.12119021350942,78.72298221614227,0.640968908023716,1.5121587135483612,3.870175309045708,0.4557885141294439
Roosevelt Island,103.61251222140213,19.28043775649795,0.9363315780060449,2.517119934337786,5.012516469038208,4.740200546946217
22nd St & Constitution Ave NW,104.1699772869546,19.53967168262654,0.7529647152228679,0.9809508617447473,2.793745649627353,0.6381039197812215
17th St & Independence Ave SW,106.06855184256356,44.19972640218878,0.7809012217616931,1.7240578402307833,4.278890460331219,2.0054694621695535
Jefferson Memorial,109.63142886967283,50.402872777017784,0.8337353723643978,1.7700998272792148,4.046715762850555,2.2789425706472195
American University East Campus,117.23882052264267,13.906292749658002,0.831035132028079,0.716308299780695,1.6514330694077881,3.828623518687329
34th & Water St NW,128.5717119722545,21.803009575923394,0.7986140580497193,1.9690569299779657,4.30860959069159,3.2816773017319965
Gravelly Point,131.2313047563699,29.488372093023255,0.8698722926452893,2.1436523553137277,4.135684343309151,3.4639927073837744
24th & R St NE / National Arboretum,137.97366753246712,10.101231190150479,0.9525479192316366,2.402968947792077,2.8789372886190456,5.651777575205105
